timestamp,cpu_percent,process_cpu_percent,memory_rss_mb
1779987618.243562,2.1,0.0,92.52734375
1779987619.245042,0.8,0.0,92.52734375
1779987620.2472596,0.6,0.0,92.52734375
1779987621.1986032,0.9,0.0,92.52734375
1779987622.1993604,1.8,0.0,92.52734375
1779987623.2001164,1.1,0.0,92.52734375
1779987624.2008736,2.1,0.0,92.52734375
1779987625.2025356,0.4,0.0,92.52734375
1779987626.2030413,2.1,0.0,92.52734375
1779987627.203421,6.7,0.0,92.52734375
1779987628.2040648,1.3,1.0,92.52734375
1779987629.2046583,1.3,0.0,92.52734375
1779987630.2056952,0.9,0.0,92.52734375
1779987631.2066813,0.7,0.0,92.52734375
1779987632.2075105,1.0,0.0,92.52734375
1779987633.208678,0.1,0.0,92.52734375
1779987634.2093115,1.4,0.0,92.52734375
1779987635.210221,0.9,0.0,92.52734375
1779987636.2113569,0.8,0.0,92.52734375
1779987637.2124145,0.6,0.0,92.52734375
1779987638.2130995,0.8,0.0,92.52734375
1779987639.213589,1.0,0.0,92.52734375
1779987640.2148428,1.2,0.0,92.52734375
1779987641.2162707,1.1,1.0,92.52734375
1779987642.2176003,0.6,0.0,92.52734375
1779987643.2188358,1.2,0.0,92.52734375
1779987644.219421,1.4,0.0,92.52734375
1779987645.2204726,1.7,1.0,92.52734375
1779987646.2216601,0.7,0.0,92.52734375
1779987647.2231715,0.8,0.0,92.52734375
1779987648.224447,0.8,0.0,92.52734375
1779987649.225476,0.8,0.0,92.52734375
1779987650.2267208,1.2,0.0,92.52734375
1779987651.176628,1.0,0.0,92.52734375
1779987652.1775596,1.1,0.0,92.52734375
1779987653.1783853,0.8,0.0,92.52734375
1779987654.1787896,0.7,0.0,92.52734375
1779987655.1797454,1.2,0.0,92.52734375
1779987656.1805239,0.9,0.0,92.52734375
1779987657.1821568,2.1,0.0,92.52734375
1779987658.183065,1.3,0.0,92.52734375
1779987659.183699,1.0,0.0,92.52734375
1779987660.1848607,0.7,0.0,92.52734375
1779987661.1858182,1.2,0.0,92.52734375
1779987662.1865776,0.7,0.0,92.52734375
1779987663.1874604,1.7,0.0,92.52734375
1779987664.188083,0.1,0.0,92.52734375
1779987665.1887133,1.5,1.0,92.52734375
1779987666.189163,0.5,0.0,92.52734375
1779987667.1898541,0.7,0.0,92.52734375
1779987668.190521,0.9,0.0,92.52734375
1779987669.1911352,0.4,0.0,92.52734375
1779987670.1917598,0.6,0.0,92.52734375
1779987671.1924052,1.0,0.0,92.52734375
1779987672.1938396,1.4,1.0,92.52734375
1779987673.1946678,1.4,0.0,92.52734375
1779987674.195666,1.1,0.0,92.52734375
1779987675.196625,0.8,0.0,92.52734375
1779987676.197896,1.4,0.0,92.52734375
1779987677.2023344,0.7,1.0,92.52734375
1779987678.2036347,1.9,0.0,92.52734375
1779987679.205403,0.8,0.0,92.52734375
1779987680.206658,1.0,0.0,92.52734375
1779987681.156985,1.2,0.0,92.52734375
1779987682.1575267,1.6,0.0,92.52734375
1779987683.1580095,1.5,1.0,92.52734375
1779987684.1586003,0.9,0.0,92.52734375
1779987685.1591954,0.7,0.0,92.52734375
1779987686.160093,2.2,0.0,92.52734375
1779987687.1607249,1.4,0.0,92.52734375
1779987688.1612387,1.3,0.0,92.52734375
1779987689.1619039,0.5,0.0,92.52734375
1779987690.1626582,1.1,0.0,92.52734375
1779987691.163791,0.8,0.0,92.52734375
1779987692.1647723,1.0,0.0,92.52734375
1779987693.1658719,0.8,0.0,92.52734375
1779987694.1676323,0.7,0.0,92.52734375
1779987695.1695511,1.4,0.0,92.52734375
1779987696.172599,1.0,0.0,92.52734375
1779987697.175813,1.4,0.0,92.52734375
1779987698.1767404,0.8,0.0,92.52734375
1779987699.1795156,1.1,0.0,92.52734375
1779987700.1814363,2.0,0.0,92.52734375
1779987701.1832008,1.1,0.0,92.52734375
1779987702.1849139,1.7,0.0,92.52734375
1779987703.187249,0.9,1.0,92.52734375
1779987704.189066,1.0,0.0,92.52734375
1779987705.1899016,0.8,0.0,92.52734375
1779987706.1914256,1.3,0.0,92.52734375
1779987707.192506,1.5,1.0,92.52734375
1779987708.19389,1.7,0.0,92.52734375
1779987709.1946714,0.8,0.0,92.52734375
1779987710.195953,1.3,0.0,92.52734375
1779987711.1466854,0.8,0.0,92.52734375
1779987712.1470606,1.1,0.0,92.52734375
1779987713.1477218,0.6,0.0,92.52734375
1779987714.1482697,0.2,0.0,92.52734375
1779987715.1488566,1.3,0.0,92.52734375
1779987716.1493118,0.3,0.0,92.52734375
1779987717.1499205,2.4,1.0,92.52734375
1779987718.1505861,0.5,0.0,92.52734375
1779987719.1514015,1.4,0.0,92.52734375
1779987720.152469,1.7,0.0,92.52734375
1779987721.1535137,0.6,0.0,92.52734375
1779987722.1546268,1.0,0.0,92.52734375
1779987723.156223,0.7,0.0,92.52734375
1779987724.157725,1.0,0.0,92.52734375
1779987725.1585321,1.7,0.0,92.52734375
1779987726.159185,1.3,0.0,92.52734375
1779987727.160087,0.8,0.0,92.52734375
1779987728.1615665,1.3,1.0,92.52734375
1779987729.1626341,0.9,0.0,92.52734375
1779987730.1643026,0.9,0.0,92.52734375
1779987731.1662998,1.2,0.0,92.52734375
1779987732.1677794,0.9,0.0,92.52734375
1779987733.1686862,0.8,0.0,92.52734375
1779987734.1699708,0.8,0.0,92.52734375
1779987735.1712558,0.6,0.0,92.52734375
1779987736.172051,1.2,0.0,92.52734375
1779987737.1730332,0.8,0.0,92.52734375
1779987738.1747413,0.8,0.0,92.52734375
