timestamp,cpu_percent,process_cpu_percent,memory_rss_mb
1779990168.025202,2.7,0.0,88.2734375
1779990169.0260735,0.2,0.0,88.2734375
1779990170.0266898,2.6,0.0,88.2734375
1779990171.0273712,0.6,0.0,88.2734375
1779990172.0279903,1.7,0.0,88.2734375
1779990173.0284095,2.4,0.0,88.2734375
1779990174.0294416,1.5,0.0,88.2734375
1779990175.0305684,1.8,0.0,88.2734375
1779990176.031378,2.1,0.0,88.2734375
1779990177.0319247,1.1,1.0,88.2734375
1779990178.0327652,0.9,0.0,88.2734375
1779990179.0337803,2.7,0.0,88.2734375
1779990180.0355008,0.5,0.0,88.2734375
1779990181.036457,3.1,0.0,88.2734375
1779990182.037561,0.3,0.0,88.2734375
1779990183.0391135,2.6,0.0,88.2734375
1779990184.040421,2.3,0.0,88.2734375
1779990185.0417368,2.4,0.0,88.2734375
1779990186.042453,0.4,0.0,88.2734375
1779990187.0433648,2.7,0.0,88.2734375
1779990188.044534,1.8,0.0,88.2734375
1779990189.045429,2.2,0.0,88.2734375
1779990190.0468976,0.7,0.0,88.2734375
1779990191.0487404,2.0,0.0,88.2734375
1779990192.049908,0.8,0.0,88.2734375
1779990193.0510979,2.9,1.0,88.2734375
1779990194.0518985,1.1,0.0,88.2734375
1779990195.0526907,2.2,0.0,88.2734375
1779990196.053914,0.9,1.0,88.2734375
1779990197.0549383,1.8,0.0,88.2734375
1779990198.007215,1.8,0.0,88.2734375
1779990199.0078564,0.5,0.0,88.2734375
1779990200.0086086,2.2,0.0,88.2734375
1779990201.009555,0.4,1.0,88.2734375
1779990202.010093,3.8,0.0,88.2734375
1779990203.0106442,0.8,0.0,88.2734375
1779990204.0119035,3.0,0.0,88.2734375
1779990205.0128713,0.3,0.0,88.2734375
1779990206.0138547,2.1,0.0,88.2734375
1779990207.0146873,0.6,0.0,88.2734375
1779990208.0158029,2.2,0.0,88.2734375
1779990209.016944,0.9,0.0,88.2734375
1779990210.0178716,2.1,0.0,88.2734375
1779990211.0195732,1.1,0.0,88.2734375
1779990212.0203593,1.7,0.0,88.2734375
1779990213.0213256,0.7,0.0,88.2734375
1779990214.0220418,2.7,0.0,88.2734375
1779990215.0229816,1.2,0.0,88.2734375
1779990216.0245364,2.7,1.0,88.2734375
1779990217.0258682,0.9,0.0,88.2734375
1779990218.0270085,1.7,0.0,88.2734375
1779990219.028011,0.8,0.0,88.2734375
1779990220.0287733,1.4,0.0,88.2734375
1779990221.0293655,1.0,0.0,88.2734375
1779990222.031005,0.2,1.0,88.2734375
1779990223.031668,2.7,0.0,88.2734375
1779990224.0328584,0.2,0.0,88.2734375
1779990225.0337005,3.4,0.0,88.2734375
1779990226.0343277,1.2,0.0,88.2734375
1779990227.0352159,3.4,0.0,88.2734375
1779990227.9878213,0.3,0.0,88.2734375
1779990228.988681,2.6,0.0,88.2734375
1779990229.9892812,0.7,0.0,88.2734375
1779990230.990373,1.8,0.0,88.2734375
1779990231.9915774,1.0,0.0,88.2734375
1779990232.992544,3.1,0.0,88.2734375
1779990233.9934967,1.0,1.0,88.2734375
1779990234.994425,2.2,1.0,88.2734375
1779990235.9954133,1.1,0.0,88.2734375
1779990236.996791,1.8,0.0,88.2734375
1779990237.9974422,0.8,0.0,88.2734375
1779990238.9982257,1.8,0.0,88.2734375
1779990239.999005,0.9,0.0,88.2734375
1779990240.9996808,1.9,0.0,88.2734375
1779990242.000385,1.0,0.0,88.2734375
1779990243.0010622,0.6,0.0,88.2734375
1779990244.0020144,3.7,0.0,88.2734375
1779990245.0030162,0.7,0.0,88.2734375
1779990246.0036738,3.2,0.0,88.2734375
1779990247.0044055,0.4,1.0,88.2734375
1779990248.0056036,2.7,0.0,88.2734375
1779990249.0065186,0.2,0.0,88.2734375
1779990250.0077987,2.6,0.0,88.2734375
1779990251.0085182,0.9,1.0,88.2734375
1779990252.0092661,2.2,0.0,88.2734375
1779990253.0102699,0.7,0.0,88.2734375
1779990254.0123868,3.5,0.0,88.2734375
1779990255.013577,0.8,0.0,88.2734375
1779990256.0146854,2.3,0.0,88.2734375
1779990257.0160594,1.8,0.0,88.2734375
1779990257.9701123,2.2,1.0,88.2734375
1779990258.9712415,0.9,0.0,88.2734375
1779990259.9722164,1.7,0.0,88.2734375
1779990260.9744046,1.2,0.0,88.2734375
1779990261.974825,2.4,0.0,88.2734375
1779990262.9755337,1.6,0.0,88.2734375
1779990263.976879,0.2,0.0,88.2734375
1779990264.978505,2.4,0.0,88.2734375
1779990265.9798505,0.3,0.0,88.2734375
1779990266.9806254,3.3,0.0,88.2734375
1779990267.9811687,0.6,0.0,88.2734375
1779990268.9819682,3.0,1.0,88.2734375
1779990269.9828937,0.5,0.0,88.2734375
1779990270.9841616,2.5,0.0,88.2734375
1779990271.9851286,0.2,0.0,88.2734375
1779990272.9865322,3.8,0.0,88.2734375
1779990273.9871802,0.5,0.0,88.2734375
1779990274.987662,2.5,0.0,88.2734375
1779990275.9884098,1.5,0.0,88.2734375
1779990276.9890683,1.8,1.0,88.2734375
1779990277.9904213,1.1,0.0,88.2734375
1779990278.9918299,2.0,0.0,88.2734375
1779990279.992606,1.8,0.0,88.2734375
1779990280.9931724,2.0,0.0,88.2734375
1779990281.9941823,1.0,0.0,88.2734375
1779990282.9948294,1.0,0.0,88.2734375
1779990283.9955306,2.2,0.0,88.2734375
1779990284.996847,0.3,1.0,88.2734375
1779990285.997837,2.7,0.0,88.2734375
1779990286.999373,0.2,0.0,88.2734375
1779990287.956767,3.1,0.0,88.2734375
1779990288.9582133,1.0,0.0,88.2734375
1779990289.9587667,3.0,0.0,88.2734375
1779990290.9595945,0.2,0.0,88.2734375
1779990291.9606242,2.5,0.0,88.2734375
1779990292.961298,1.8,1.0,88.2734375
1779990293.9623094,4.2,1.0,88.2734375
1779990294.9631948,0.9,0.0,88.2734375
1779990295.9641984,2.8,0.0,88.2734375
1779990296.9653342,0.3,0.0,88.2734375
1779990297.9660614,3.0,0.0,88.2734375
1779990298.9670444,0.8,0.0,88.2734375
1779990299.9677699,3.2,0.0,88.2734375
1779990300.9683719,0.2,0.0,88.2734375
1779990301.9689097,2.3,1.0,88.2734375
1779990302.9698548,2.5,1.0,88.2734375
1779990303.9708452,1.7,0.0,88.2734375
1779990304.9723036,3.9,0.0,88.2734375
1779990305.9738576,0.2,0.0,88.2734375
1779990306.9750872,4.3,0.0,88.2734375
1779990307.9761298,0.3,0.0,88.2734375
1779990308.977158,3.4,0.0,88.2734375
1779990309.978482,1.3,0.0,88.2734375
1779990310.9794316,4.2,0.0,88.2734375
1779990311.9803257,0.5,0.0,88.2734375
1779990312.980864,4.3,0.0,88.2734375
1779990313.9815845,1.1,1.0,88.2734375
1779990314.9827495,3.2,0.0,88.2734375
1779990315.9839904,0.7,0.0,88.2734375
1779990316.9844413,3.8,0.0,88.2734375
1779990317.9388247,0.3,1.0,88.2734375
1779990318.939698,0.7,0.0,88.2734375
1779990319.9406009,3.2,0.0,88.2734375
1779990320.941988,0.5,0.0,88.2734375
1779990321.94292,4.9,0.0,88.2734375
1779990322.943844,0.3,0.0,88.2734375
1779990323.9446707,3.0,0.0,88.2734375
1779990324.9457812,0.2,0.0,88.2734375
1779990325.94732,2.6,0.0,88.2734375
1779990326.9486587,0.7,0.0,88.2734375
1779990327.9497256,4.6,0.0,88.2734375
1779990328.9504263,0.6,0.0,88.2734375
1779990329.951278,2.9,0.0,88.2734375
1779990330.9526381,0.1,1.0,88.2734375
1779990331.954032,7.5,0.0,88.2734375
1779990332.955004,0.7,0.0,88.2734375
1779990333.9560194,3.2,0.0,88.2734375
1779990334.956565,0.2,0.0,88.2734375
1779990335.9569108,3.8,0.0,88.2734375
1779990336.9575312,1.2,0.0,88.2734375
1779990337.9583657,0.3,1.0,88.2734375
1779990338.9596915,3.4,0.0,88.2734375
1779990339.9608953,0.6,1.0,88.2734375
1779990340.9618566,3.3,0.0,88.2734375
1779990341.9626448,0.6,0.0,88.2734375
1779990342.9640145,3.2,0.0,88.2734375
1779990343.9651883,0.2,0.0,88.2734375
1779990344.9660535,4.2,0.0,88.2734375
1779990345.9666908,0.3,0.0,88.2734375
1779990346.9686506,3.4,0.0,88.2734375
1779990347.9225981,0.6,0.0,88.2734375
1779990348.923627,3.0,0.0,88.2734375
1779990349.9246087,0.1,0.0,88.2734375
1779990350.925765,3.7,0.0,88.2734375
1779990351.926884,0.3,0.0,88.2734375
1779990352.9273634,5.1,1.0,88.2734375
1779990353.9281554,2.5,0.0,88.2734375
1779990354.9292686,0.5,1.0,88.2734375
1779990355.9305813,3.8,0.0,88.2734375
1779990356.9312732,0.3,0.0,88.2734375
1779990357.9318743,3.8,0.0,88.2734375
1779990358.932479,0.7,0.0,88.2734375
1779990359.9331713,4.1,0.0,88.2734375
1779990360.9338791,0.2,0.0,88.2734375
1779990361.9349189,5.2,0.0,88.2734375
1779990362.935549,0.2,0.0,88.2734375
1779990363.936691,5.5,0.0,88.2734375
1779990364.9380012,0.6,1.0,88.2734375
1779990365.938884,3.6,0.0,88.2734375
1779990366.939759,1.3,0.0,88.2734375
1779990367.9401667,1.7,0.0,88.2734375
1779990368.9407978,2.3,0.0,88.2734375
1779990369.9414062,1.0,1.0,88.2734375
1779990370.9428024,3.3,0.0,88.2734375
1779990371.9437428,0.4,0.0,88.2734375
1779990372.9446936,2.8,0.0,88.2734375
1779990373.9455495,0.3,0.0,88.2734375
1779990374.9465306,3.9,0.0,88.2734375
1779990375.9477708,0.9,0.0,88.2734375
1779990376.9488468,4.4,1.0,88.2734375
1779990377.9028323,0.4,0.0,88.2734375
1779990378.9037764,3.2,0.0,88.2734375
1779990379.904514,0.7,0.0,88.2734375
1779990380.905408,3.3,1.0,88.2734375
1779990381.9058886,1.4,0.0,88.2734375
1779990382.9066153,2.8,0.0,88.2734375
1779990383.9075603,0.4,0.0,88.2734375
1779990384.9087553,5.6,0.0,88.2734375
1779990385.909669,3.5,0.0,88.2734375
1779990386.9104767,0.8,0.0,88.2734375
1779990387.9115725,2.3,0.0,88.2734375
1779990388.912339,0.2,0.0,88.2734375
1779990389.9130359,4.0,0.0,88.2734375
1779990390.9136872,0.3,0.0,88.2734375
1779990391.914179,5.1,0.0,88.2734375
1779990392.9149146,0.7,1.0,88.2734375
1779990393.9158535,4.6,1.0,88.2734375
1779990394.9168153,0.6,0.0,88.2734375
1779990395.9176147,4.7,0.0,88.2734375
1779990396.9181592,0.3,0.0,88.2734375
1779990397.918741,4.8,0.0,88.2734375
1779990398.9195852,0.1,0.0,88.2734375
1779990399.9202406,4.3,0.0,88.2734375
1779990400.92107,0.6,1.0,88.2734375
1779990401.9217103,1.5,0.0,88.2734375
1779990402.9233682,1.0,0.0,88.2734375
1779990403.9244266,0.2,0.0,88.2734375
1779990404.9252841,3.6,0.0,88.2734375
1779990405.926277,0.8,0.0,88.2734375
1779990406.9272697,5.0,0.0,88.2734375
1779990407.8814206,0.4,0.0,88.2734375
1779990408.8826683,4.4,1.0,88.2734375
1779990409.8834925,0.6,0.0,88.2734375
1779990410.884082,3.3,1.0,88.2734375
1779990411.8849618,0.9,0.0,88.2734375
1779990412.8858285,5.6,0.0,88.2734375
1779990413.8868616,0.2,0.0,88.2734375
1779990414.8877954,4.9,0.0,88.2734375
1779990415.8888845,0.4,0.0,88.2734375
1779990416.8896968,3.3,0.0,88.2734375
1779990417.8912592,1.2,1.0,88.2734375
1779990418.8919983,1.4,0.0,88.2734375
1779990419.892547,2.4,0.0,88.2734375
1779990420.8938353,0.4,1.0,88.2734375
1779990421.8948703,3.1,0.0,88.2734375
1779990422.8961153,0.8,0.0,88.2734375
1779990423.8976429,6.8,0.0,88.2734375
1779990424.8984842,0.3,0.0,88.2734375
1779990425.8994906,2.9,0.0,88.2734375
1779990426.9009235,0.3,0.0,88.2734375
1779990427.9021058,3.0,0.0,88.2734375
1779990428.9033349,0.2,0.0,88.2734375
1779990429.9042253,3.6,0.0,88.2734375
1779990430.9053361,0.5,0.0,88.2734375
1779990431.906114,2.9,1.0,88.2734375
1779990432.9074445,0.2,0.0,88.2734375
1779990433.90786,4.4,0.0,88.2734375
1779990434.9085326,0.7,0.0,88.2734375
1779990435.9092858,0.8,0.0,88.2734375
1779990436.910457,3.8,0.0,88.2734375
1779990437.8653953,0.3,0.0,88.2734375
1779990438.8658862,4.5,0.0,88.2734375
1779990439.8667493,0.1,0.0,88.2734375
1779990440.8672204,5.2,0.0,88.2734375
1779990441.8676708,3.5,0.0,88.2734375
1779990442.8682566,5.9,0.0,88.2734375
1779990443.8689208,0.5,0.0,88.2734375
1779990444.8697956,2.6,1.0,88.2734375
1779990445.8704479,0.7,1.0,88.3984375
1779990446.8711815,3.3,0.0,88.3984375
1779990447.871854,0.7,0.0,88.3984375
1779990448.8724494,3.0,0.0,88.3984375
1779990449.873139,1.2,0.0,88.3984375
1779990450.8745708,0.4,0.0,88.3984375
1779990451.875383,3.0,0.0,88.3984375
1779990452.8764818,0.6,1.0,88.3984375
1779990453.8774586,3.1,0.0,88.3984375
1779990454.8784413,0.2,0.0,88.3984375
1779990455.879862,5.6,0.0,88.3984375
1779990456.8803647,0.1,0.0,88.3984375
1779990457.8811655,4.7,0.0,88.3984375
1779990458.8815572,0.7,0.0,88.3984375
1779990459.8821337,2.9,0.0,88.3984375
1779990460.8831673,0.1,0.0,88.3984375
1779990461.8844473,3.4,0.0,88.3984375
1779990462.885288,1.2,0.0,88.3984375
1779990463.8861544,3.5,0.0,88.3984375
1779990464.8876095,0.4,0.0,88.3984375
1779990465.8883128,2.0,1.0,88.3984375
1779990466.8894129,1.2,0.0,88.3984375
1779990467.8541603,0.4,0.0,88.3984375
1779990468.85482,2.9,0.0,88.3984375
1779990469.8553772,0.3,0.0,88.3984375
1779990470.8558998,2.6,0.0,88.3984375
1779990471.856575,0.2,0.0,88.3984375
1779990472.8575044,5.1,0.0,88.3984375
1779990473.858463,1.0,0.0,88.3984375
1779990474.8594894,5.1,0.0,88.3984375
1779990475.8602326,0.3,0.0,88.3984375
1779990476.861182,3.3,0.0,88.3984375
1779990477.8621118,0.5,1.0,88.3984375
1779990478.8631392,5.8,0.0,88.3984375
1779990479.8640857,1.0,2.0,88.3984375
1779990480.8647676,3.8,0.0,88.3984375
1779990481.866608,0.3,0.0,88.3984375
1779990482.867651,0.6,0.0,88.3984375
1779990483.8689463,4.6,0.0,88.3984375
1779990484.870286,0.4,0.0,88.3984375
1779990485.8720093,2.8,1.0,88.3984375
1779990486.872575,0.1,0.0,88.3984375
1779990487.8733516,3.7,0.0,88.3984375
1779990488.8746157,0.6,0.0,88.3984375
1779990489.875612,3.3,0.0,88.3984375
1779990490.877527,0.3,0.0,88.3984375
1779990491.8791237,3.4,0.0,88.3984375
1779990492.8801923,0.2,0.0,88.3984375
1779990493.881432,4.7,0.0,88.3984375
1779990494.8824618,0.2,0.0,88.3984375
1779990495.8834088,3.3,0.0,88.3984375
1779990496.8380241,0.5,0.0,88.3984375
1779990497.8385174,3.4,0.0,88.3984375
1779990498.8390298,0.4,1.0,88.3984375
1779990499.8398228,0.2,0.0,88.3984375
1779990500.8403325,3.2,0.0,88.3984375
1779990501.84089,1.2,0.0,88.3984375
1779990502.8420093,4.3,0.0,88.3984375
1779990503.8424518,0.6,0.0,88.3984375
1779990504.8433225,3.7,0.0,88.3984375
1779990505.8444307,0.7,0.0,88.3984375
1779990506.8454497,4.9,1.0,88.3984375
1779990507.8464599,0.5,0.0,88.3984375
1779990508.8473563,2.6,0.0,88.3984375
1779990509.8485394,0.8,0.0,88.3984375
1779990510.8496947,3.9,0.0,88.3984375
1779990511.850795,0.9,0.0,88.3984375
1779990512.8515036,5.1,0.0,88.3984375
1779990513.8519888,0.5,1.0,88.3984375
1779990514.8522687,1.3,0.0,88.3984375
